id,timestamp,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15
11003,2026-05-21 11:21:33.971,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0,E5
11004,2026-05-21 11:21:34.180,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0
11005,2026-05-21 11:21:34.389,0,0,E3,8,0D,0A,0D,0,0,0,0,55,0,0,0,1
11006,2026-05-21 11:21:34.597,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,55,0
11007,2026-05-21 11:21:34.805,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
11008,2026-05-21 11:21:35.014,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
11009,2026-05-21 11:21:35.024,0,0,0,0,53,0,0,0,1,3,0,0,0,0,E3,8
11010,2026-05-21 11:21:35.231,0D,0A,0D,0,0,0,0,53,0,0,0,1,3,0,0,0
11011,2026-05-21 11:21:35.439,0,E3,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3
11012,2026-05-21 11:21:35.638,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0
11013,2026-05-21 11:21:35.855,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0
11014,2026-05-21 11:21:36.066,55,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0
11015,2026-05-21 11:21:36.080,0,0,0,55,0,0,0,1,3,0,0,0,0,E3,8,0D
11016,2026-05-21 11:21:36.283,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0
11017,2026-05-21 11:21:36.477,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0
11018,2026-05-21 11:21:36.700,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0
11019,2026-05-21 11:21:36.906,1,3,0,0,0,0,D2,8,0D,0A,0D,0,0,0,0,55
11020,2026-05-21 11:21:37.117,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0
11021,2026-05-21 11:21:37.131,0,0,55,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
11022,2026-05-21 11:21:37.322,0D,0,0,0,0,55,0,0,0,1,3,0,0,0,0,E5
11023,2026-05-21 11:21:37.544,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0
11024,2026-05-21 11:21:37.766,0,0,E3,8,0D,0A,0D,0,0,0,0,54,0,0,0,1
11025,2026-05-21 11:21:37.978,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,54,0
11026,2026-05-21 11:21:38.169,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
11027,2026-05-21 11:21:38.378,0,55,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D
11028,2026-05-21 11:21:38.395,0,0,0,0,55,0,0,0,1,3,0,0,0,0,E5,8
11029,2026-05-21 11:21:38.595,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0,0
11030,2026-05-21 11:21:38.805,0,E5,8,0D,0A,0D,0,0,0,0,52,0,0,0,1,3
11031,2026-05-21 11:21:39.006,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,54,0,0
11032,2026-05-21 11:21:39.217,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0
11033,2026-05-21 11:21:39.422,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
11034,2026-05-21 11:21:39.445,0,0,0,55,0,0,0,1,3,0,0,0,0,E3,8,0D
11035,2026-05-21 11:21:39.648,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0,0,0
11036,2026-05-21 11:21:39.857,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0
11037,2026-05-21 11:21:40.079,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0
11038,2026-05-21 11:21:40.288,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,55
11039,2026-05-21 11:21:40.482,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
11040,2026-05-21 11:21:40.496,0,0,55,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
11041,2026-05-21 11:21:40.689,0D,0,0,0,0,55,0,0,0,1,3,0,0,0,0,E5
11042,2026-05-21 11:21:40.909,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0
11043,2026-05-21 11:21:41.105,0,0,E3,8,0D,0A,0D,0,0,0,0,55,0,0,0,1
11044,2026-05-21 11:21:41.326,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0
11045,2026-05-21 11:21:41.535,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
11046,2026-05-21 11:21:41.743,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
11047,2026-05-21 11:21:41.758,0,0,0,0,54,0,0,0,1,3,0,0,0,0,E3,8
11048,2026-05-21 11:21:41.955,0D,0A,0D,0,0,0,0,56,0,0,0,1,3,0,0,0
11049,2026-05-21 11:21:42.170,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3
11050,2026-05-21 11:21:42.379,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,55,0,0
11051,2026-05-21 11:21:42.587,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0
11052,2026-05-21 11:21:42.787,54,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0
11053,2026-05-21 11:21:42.802,0,0,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D
11054,2026-05-21 11:21:43.008,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0
11055,2026-05-21 11:21:43.217,E3,8,0D,0A,0D,0,0,0,0,56,0,0,0,1,3,0
11056,2026-05-21 11:21:43.421,0,0,0,E3,8,0D,0A,0D,0,0,0,0,55,0,0,0
11057,2026-05-21 11:21:43.640,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54
11058,2026-05-21 11:21:43.844,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
11059,2026-05-21 11:21:43.855,0,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
11060,2026-05-21 11:21:44.066,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0,E5
11061,2026-05-21 11:21:44.267,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0
11062,2026-05-21 11:21:44.471,0,0,E3,8,0D,0A,0D,0,0,0,0,55,0,0,0,1
11063,2026-05-21 11:21:44.691,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,55,0
11064,2026-05-21 11:21:44.900,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
11065,2026-05-21 11:21:45.093,0,55,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
11066,2026-05-21 11:21:45.109,0,0,0,0,55,0,0,0,1,3,0,0,0,0,E5,8
11067,2026-05-21 11:21:45.321,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0,0
11068,2026-05-21 11:21:45.525,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3
11069,2026-05-21 11:21:45.743,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,54,0,0
11070,2026-05-21 11:21:45.946,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0
11071,2026-05-21 11:21:46.161,55,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
11072,2026-05-21 11:21:46.173,0,0,0,55,0,0,0,1,3,0,0,0,0,E5,8,0D
11073,2026-05-21 11:21:46.374,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0,0,0
11074,2026-05-21 11:21:46.586,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0
11075,2026-05-21 11:21:46.795,0,0,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0
11076,2026-05-21 11:21:47.004,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54
11077,2026-05-21 11:21:47.213,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
11078,2026-05-21 11:21:47.224,0,0,56,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
11079,2026-05-21 11:21:47.418,0D,0,0,0,0,55,0,0,0,1,3,0,0,0,0,E5
11080,2026-05-21 11:21:47.637,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0
11081,2026-05-21 11:21:47.839,0,0,E3,8,0D,0A,0D,0,0,0,0,54,0,0,0,1
11082,2026-05-21 11:21:48.052,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0
11083,2026-05-21 11:21:48.256,0,0,1,3,0,0,0,0,E7,8,0D,0A,0D,0,0,0
11084,2026-05-21 11:21:48.473,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
11085,2026-05-21 11:21:48.488,0,0,0,0,55,0,0,0,1,3,0,0,0,0,E5,8
11086,2026-05-21 11:21:48.689,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0,0
11087,2026-05-21 11:21:48.899,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3
11088,2026-05-21 11:21:49.108,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0
11089,2026-05-21 11:21:49.306,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0
11090,2026-05-21 11:21:49.521,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
11091,2026-05-21 11:21:49.521,0,0,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D
11092,2026-05-21 11:21:49.737,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0,0,0
11093,2026-05-21 11:21:49.952,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0
11094,2026-05-21 11:21:50.154,0,0,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0
11095,2026-05-21 11:21:50.367,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,54
11096,2026-05-21 11:21:50.566,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
11097,2026-05-21 11:21:50.592,0,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
11098,2026-05-21 11:21:50.782,0D,0,0,0,0,55,0,0,0,1,3,0,0,0,0,E5
11099,2026-05-21 11:21:51.004,8,0D,0A,0D,0,0,0,0,56,0,0,0,1,3,0,0
11100,2026-05-21 11:21:51.212,0,0,E5,8,0D,0A,0D,0,0,0,0,56,0,0,0,1
11101,2026-05-21 11:21:51.420,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,55,0
11102,2026-05-21 11:21:51.623,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0
11103,2026-05-21 11:21:51.838,0,55,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
11104,2026-05-21 11:21:51.846,0,0,0,0,54,0,0,0,1,3,0,0,0,0,E5,8
11105,2026-05-21 11:21:52.056,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0,0
11106,2026-05-21 11:21:52.265,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3
11107,2026-05-21 11:21:52.473,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,56,0,0
11108,2026-05-21 11:21:52.672,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0
11109,2026-05-21 11:21:52.891,55,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0
11110,2026-05-21 11:21:52.901,0,0,0,54,0,0,0,1,3,0,0,0,0,E3,8,0D
11111,2026-05-21 11:21:53.105,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0
11112,2026-05-21 11:21:53.306,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0
11113,2026-05-21 11:21:53.518,0,0,0,E3,8,0D,0A,0D,0,0,0,0,55,0,0,0
11114,2026-05-21 11:21:53.721,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,55
11115,2026-05-21 11:21:53.943,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0
11116,2026-05-21 11:21:53.956,0,0,55,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
11117,2026-05-21 11:21:54.159,0D,0,0,0,0,55,0,0,0,1,3,0,0,0,0,E7
11118,2026-05-21 11:21:54.361,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0
11119,2026-05-21 11:21:54.578,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0,1
11120,2026-05-21 11:21:54.786,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,56,0
11121,2026-05-21 11:21:54.994,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0
11122,2026-05-21 11:21:55.192,0,56,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
11123,2026-05-21 11:21:55.215,0,0,0,0,55,0,0,0,1,3,0,0,0,0,E5,8
11124,2026-05-21 11:21:55.423,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0,0
11125,2026-05-21 11:21:55.619,0,E3,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3
11126,2026-05-21 11:21:55.831,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0
11127,2026-05-21 11:21:56.034,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0
11128,2026-05-21 11:21:56.250,56,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
11129,2026-05-21 11:21:56.266,0,0,0,56,0,0,0,1,3,0,0,0,0,E5,8,0D
11130,2026-05-21 11:21:56.473,0A,0D,0,0,0,0,56,0,0,0,1,3,0,0,0,0
11131,2026-05-21 11:21:56.673,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0
11132,2026-05-21 11:21:56.889,0,0,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0
11133,2026-05-21 11:21:57.089,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,54
11134,2026-05-21 11:21:57.306,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
11135,2026-05-21 11:21:57.318,0,0,56,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
11136,2026-05-21 11:21:57.515,0D,0,0,0,0,55,0,0,0,1,3,0,0,0,0,E5
11137,2026-05-21 11:21:57.734,8,0D,0A,0D,0,0,0,0,56,0,0,0,1,3,0,0
11138,2026-05-21 11:21:57.936,0,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1
11139,2026-05-21 11:21:58.138,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,55,0
11140,2026-05-21 11:21:58.350,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
11141,2026-05-21 11:21:58.562,0,55,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D
11142,2026-05-21 11:21:58.579,0,0,0,0,55,0,0,0,1,3,0,0,0,0,E3,8
11143,2026-05-21 11:21:58.785,0D,0A,0D,0,0,0,0,56,0,0,0,1,3,0,0,0
11144,2026-05-21 11:21:58.990,0,E5,8,0D,0A,0D,0,0,0,0,56,0,0,0,1,3
11145,2026-05-21 11:21:59.201,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,55,0,0
11146,2026-05-21 11:21:59.405,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0
11147,2026-05-21 11:21:59.620,55,0,0,0,1,3,0,0,0,0,E7,8,0D,0A,0D,0
11148,2026-05-21 11:21:59.631,0,0,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D
11149,2026-05-21 11:21:59.827,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0,0,0
11150,2026-05-21 11:22:00.045,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0
11151,2026-05-21 11:22:00.251,0,0,0,E3,8,0D,0A,0D,0,0,0,0,55,0,0,0
11152,2026-05-21 11:22:00.463,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,55
11153,2026-05-21 11:22:00.671,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
11154,2026-05-21 11:22:00.674,0,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
11155,2026-05-21 11:22:00.888,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0,E5
11156,2026-05-21 11:22:01.098,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0
11157,2026-05-21 11:22:01.307,0,0,E3,8,0D,0A,0D,0,0,0,0,56,0,0,0,1
11158,2026-05-21 11:22:01.515,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,56,0
11159,2026-05-21 11:22:01.727,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
11160,2026-05-21 11:22:01.921,0,56,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
11161,2026-05-21 11:22:01.937,0,0,0,0,55,0,0,0,1,3,0,0,0,0,E5,8
11162,2026-05-21 11:22:02.162,0D,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0,0
11163,2026-05-21 11:22:02.369,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0,1,3
11164,2026-05-21 11:22:02.567,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,56,0,0
11165,2026-05-21 11:22:02.791,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0
11166,2026-05-21 11:22:03.002,56,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
11167,2026-05-21 11:22:03.019,0,0,0,56,0,0,0,1,3,0,0,0,0,E5,8,0D
11168,2026-05-21 11:22:03.213,0A,0D,0,0,0,0,55,0,0,0,1,3,0,0,0,0
11169,2026-05-21 11:22:03.422,E5,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0
11170,2026-05-21 11:22:03.619,0,0,0,E5,8,0D,0A,0D,0,0,0,0,55,0,0,0
11171,2026-05-21 11:22:03.823,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,54
11172,2026-05-21 11:22:04.029,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0
11173,2026-05-21 11:22:04.046,0,0,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A
11174,2026-05-21 11:22:04.248,0D,0,0,0,0,52,0,0,0,1,3,0,0,0,0,E5
11175,2026-05-21 11:22:04.453,8,0D,0A,0D,0,0,0,0,51,0,0,0,1,3,0,0
11176,2026-05-21 11:22:04.668,0,0,E3,8,0D,0A,0D,0,0,0,0,51,0,0,0,1
11177,2026-05-21 11:22:04.880,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,51,0
11178,2026-05-21 11:22:05.084,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
11179,2026-05-21 11:22:05.297,0,52,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
11180,2026-05-21 11:22:05.306,0,0,0,0,53,0,0,0,1,3,0,0,0,0,E5,8
11181,2026-05-21 11:22:05.500,0D,0A,0D,0,0,0,0,53,0,0,0,1,3,0,0,0
11182,2026-05-21 11:22:05.720,0,E3,8,0D,0A,0D,0,0,0,0,52,0,0,0,1,3
11183,2026-05-21 11:22:05.954,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,52,0,0
11184,2026-05-21 11:22:06.140,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0
11185,2026-05-21 11:22:06.349,52,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0
11186,2026-05-21 11:22:06.358,0,0,0,53,0,0,0,1,3,0,0,0,0,E3,8,0D
11187,2026-05-21 11:22:06.563,0A,0D,0,0,0,0,53,0,0,0,1,3,0,0,0,0
11188,2026-05-21 11:22:06.776,E3,8,0D,0A,0D,0,0,0,0,53,0,0,0,1,3,0
11189,2026-05-21 11:22:06.984,0,0,0,E5,8,0D,0A,0D,0,0,0,0,53,0,0,0
11190,2026-05-21 11:22:07.192,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,52
11191,2026-05-21 11:22:07.390,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0
11192,2026-05-21 11:22:07.412,0,0,52,0,0,0,1,3,0,0,0,0,E3,8,0D,0A
11193,2026-05-21 11:22:07.618,0D,0,0,0,0,52,0,0,0,1,3,0,0,0,0,E3
11194,2026-05-21 11:22:07.822,8,0D,0A,0D,0,0,0,0,52,0,0,0,1,3,0,0
11195,2026-05-21 11:22:08.031,0,0,E5,8,0D,0A,0D,0,0,0,0,52,0,0,0,1
11196,2026-05-21 11:22:08.264,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,52,0
11197,2026-05-21 11:22:08.453,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0
11198,2026-05-21 11:22:08.662,0,52,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
11199,2026-05-21 11:22:08.672,0,0,0,0,52,0,0,0,1,3,0,0,0,0,E5,8
11200,2026-05-21 11:22:08.901,0D,0A,0D,0,0,0,0,52,0,0,0,1,3,0,0,0
11201,2026-05-21 11:22:09.087,0,E5,8,0D,0A,0D,0,0,0,0,50,0,0,0,1,3
11202,2026-05-21 11:22:09.310,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,51,0,0
11203,2026-05-21 11:22:09.506,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0
11204,2026-05-21 11:22:09.714,51,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
11205,2026-05-21 11:22:09.730,0,0,0,51,0,0,0,1,3,0,0,0,0,E5,8,0D
11206,2026-05-21 11:22:09.924,0A,0D,0,0,0,0,51,0,0,0,1,3,0,0,0,0
11207,2026-05-21 11:22:10.140,E3,8,0D,0A,0D,0,0,0,0,52,0,0,0,1,3,0
11208,2026-05-21 11:22:10.348,0,0,0,E3,8,0D,0A,0D,0,0,0,0,52,0,0,0
11209,2026-05-21 11:22:10.557,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,52
11210,2026-05-21 11:22:10.763,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
11211,2026-05-21 11:22:10.777,0,0,51,0,0,0,1,3,0,0,0,0,E3,8,0D,0A
11212,2026-05-21 11:22:10.981,0D,0,0,0,0,51,0,0,0,1,3,0,0,0,0,E5
11213,2026-05-21 11:22:11.192,8,0D,0A,0D,0,0,0,0,51,0,0,0,1,3,0,0
11214,2026-05-21 11:22:11.399,0,0,E3,8,0D,0A,0D,0,0,0,0,52,0,0,0,1
11215,2026-05-21 11:22:11.609,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,51,0
11216,2026-05-21 11:22:11.817,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
11217,2026-05-21 11:22:12.020,0,51,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D
11218,2026-05-21 11:22:12.040,0,0,0,0,51,0,0,0,1,3,0,0,0,0,E5,8
11219,2026-05-21 11:22:12.238,0D,0A,0D,0,0,0,0,51,0,0,0,1,3,0,0,0
11220,2026-05-21 11:22:12.452,0,E3,8,0D,0A,0D,0,0,0,0,4E,0,0,0,1,3
11221,2026-05-21 11:22:12.661,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,51,0,0
11222,2026-05-21 11:22:12.860,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0
11223,2026-05-21 11:22:13.078,4D,0,0,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0
11224,2026-05-21 11:22:13.087,0,0,0,52,0,0,0,1,3,0,0,0,0,E3,8,0D
11225,2026-05-21 11:22:13.296,0A,0D,0,0,0,0,52,0,0,0,1,3,0,0,0,0
11226,2026-05-21 11:22:13.505,E5,8,0D,0A,0D,0,0,0,0,52,0,0,0,1,3,0
11227,2026-05-21 11:22:13.712,0,0,0,E5,8,0D,0A,0D,0,0,0,0,52,0,0,0
11228,2026-05-21 11:22:13.910,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,53
11229,2026-05-21 11:22:14.121,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
11230,2026-05-21 11:22:14.137,0,0,52,0,0,0,1,3,0,0,0,0,E3,8,0D,0A
11231,2026-05-21 11:22:14.342,0D,0,0,0,0,53,0,0,0,1,3,0,0,0,0,E5
11232,2026-05-21 11:22:14.557,8,0D,0A,0D,0,0,0,0,53,0,0,0,1,3,0,0
11233,2026-05-21 11:22:14.765,0,0,E3,8,0D,0A,0D,0,0,0,0,54,0,0,0,1
11234,2026-05-21 11:22:14.967,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,53,0
11235,2026-05-21 11:22:15.180,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
11236,2026-05-21 11:22:15.391,0,53,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
11237,2026-05-21 11:22:15.396,0,0,0,0,53,0,0,0,1,3,0,0,0,0,E5,8
11238,2026-05-21 11:22:15.609,0D,0A,0D,0,0,0,0,53,0,0,0,1,3,0,0,0
11239,2026-05-21 11:22:15.816,0,E5,8,0D,0A,0D,0,0,0,0,52,0,0,0,1,3
11240,2026-05-21 11:22:16.024,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0,52,0,0
11241,2026-05-21 11:22:16.222,0,1,3,0,0,0,0,E3,8,0D,0A,0D,0,0,0,0
11242,2026-05-21 11:22:16.442,52,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
11243,2026-05-21 11:22:16.451,0,0,0,52,0,0,0,1,3,0,0,0,0,E7,8,0D
11244,2026-05-21 11:22:16.646,0A,0D,0,0,0,0,53,0,0,0,1,3,0,0,0,0
11245,2026-05-21 11:22:16.862,E5,8,0D,0A,0D,0,0,0,0,53,0,0,0,1,3,0
11246,2026-05-21 11:22:17.078,0,0,0,E3,8,0D,0A,0D,0,0,0,0,52,0,0,0
11247,2026-05-21 11:22:17.287,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,52
11248,2026-05-21 11:22:17.494,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0
11249,2026-05-21 11:22:17.503,0,0,52,0,0,0,1,3,0,0,0,0,E3,8,0D,0A
11250,2026-05-21 11:22:17.707,0D,0,0,0,0,52,0,0,0,1,3,0,0,0,0,E5
11251,2026-05-21 11:22:17.917,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0
11252,2026-05-21 11:22:18.122,0,0,E5,8,0D,0A,0D,0,0,0,0,53,0,0,0,1
11253,2026-05-21 11:22:18.339,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,54,0
11254,2026-05-21 11:22:18.543,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0
11255,2026-05-21 11:22:18.747,0,52,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D
11256,2026-05-21 11:22:18.767,0,0,0,0,53,0,0,0,1,3,0,0,0,0,E5,8
11257,2026-05-21 11:22:18.971,0D,0A,0D,0,0,0,0,52,0,0,0,1,3,0,0,0
11258,2026-05-21 11:22:19.174,0,E7,8,0D,0A,0D,0,0,0,0,54,0,0,0,1,3
11259,2026-05-21 11:22:19.390,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0,53,0,0
11260,2026-05-21 11:22:19.600,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0,0,0,0
11261,2026-05-21 11:22:19.798,54,0,0,0,1,3,0,0,0,0,E5,8,0D,0A,0D,0
11262,2026-05-21 11:22:19.816,0,0,0,53,0,0,0,1,3,0,0,0,0,E3,8,0D
11263,2026-05-21 11:22:20.018,0A,0D,0,0,0,0,54,0,0,0,1,3,0,0,0,0
